antecedents,consequents,support,confidence,lift,ant_class,con_class
"2T1DJM, KTDZY0",W25EZN,0.004209260372820205,0.1696969696969697,2.6940912707022493,mixed,C
JEGRCL,"XUZJ74, SMMRK3",0.006088394467829225,0.11035422343324253,2.6938579606529514,A,mixed
"XUZJ74, SMMRK3",JEGRCL,0.006088394467829225,0.14862385321100918,2.6938579606529514,mixed,A
8N10W9,AKP0A7,0.039386650631389054,0.17270929466051416,2.6936980728762956,B,A
AKP0A7,8N10W9,0.039386650631389054,0.6143024618991793,2.6936980728762956,A,B
"2T1DJM, 7BU1V7",WRRW1W,0.004209260372820205,0.41481481481481486,2.693360808343727,mixed,A
LXJQVG,"8N10W9, I1KDJ0",0.005938063740228503,0.11416184971098266,2.6881579620440945,A,mixed
"8N10W9, I1KDJ0",LXJQVG,0.005938063740228503,0.13982300884955753,2.6881579620440945,mixed,A
"2T1DJM, WRRW1W",AKP0A7,0.006464221286831029,0.17234468937875752,2.688011427309484,mixed,A
AKP0A7,"2T1DJM, WRRW1W",0.006464221286831029,0.10082063305978896,2.6880114273094837,A,mixed
"UHYJ3A, SMMRK3",8N10W9,0.0042844257366205655,0.6129032258064516,2.687562464116359,mixed,B
"8N10W9, SMMRK3",V7JUQL,0.006915213469633193,0.10785463071512309,2.6870749195393215,mixed,C
V7JUQL,"8N10W9, SMMRK3",0.006915213469633193,0.1722846441947566,2.6870749195393215,C,mixed
"0LNUOV, I1KDJ0",WRRW1W,0.005562236921226699,0.4134078212290503,2.6842253067990653,mixed,A
TBCCF7,SMMRK3,0.014732411304870716,0.34875444839857656,2.6804328027121103,C,C
SMMRK3,TBCCF7,0.014732411304870716,0.11322934719815138,2.6804328027121103,C,C
"RAUDQ6, WRRW1W",8N10W9,0.005787733012627781,0.6111111111111112,2.679704094338241,mixed,B
"TBCCF7, I1KDJ0",8N10W9,0.006689717378232111,0.6095890410958905,2.6730298624718944,mixed,B
"2T1DJM, AKP0A7",WRRW1W,0.006464221286831029,0.4114832535885168,2.6717292365747323,mixed,A
I1KDJ0,"8N10W9, 2T1DJM",0.010823812387251955,0.10359712230215827,2.6710389827672745,A,mixed
"8N10W9, 2T1DJM",I1KDJ0,0.010823812387251955,0.27906976744186046,2.6710389827672745,mixed,A
WH1BJI,8D9SAW,0.00473541791942273,0.22261484098939932,2.6705751528611077,C,B
"U95NWB, NJVZEL",8N10W9,0.004209260372820205,0.6086956521739131,2.669112378550343,mixed,B
"WRRW1W, UHYJ3A",8N10W9,0.004058929645219483,0.6067415730337078,2.660543799485975,mixed,B
"8D9SAW, SMMRK3",I1KDJ0,0.00864401683704149,0.2777777777777778,2.6586730615507594,mixed,A
U95NWB,8N10W9,0.02743535778713169,0.6053067993366501,2.654252359385232,B,B
8N10W9,U95NWB,0.02743535778713169,0.12030323005932761,2.6542523593852314,B,B
"I1KDJ0, 56TC1Z",8N10W9,0.004134095009019844,0.6043956043956044,2.65025679659826,mixed,B
"8D9SAW, SMMRK3",8N10W9,0.018791340950090198,0.6038647342995168,2.6479289469745457,mixed,B
"8D9SAW, 0LNUOV",WRRW1W,0.004585087191822009,0.4066666666666667,2.6404555067512607,mixed,A
W25EZN,KTDZY0,0.014732411304870716,0.2338902147971361,2.63924971811798,C,B
KTDZY0,W25EZN,0.014732411304870716,0.16624257845631893,2.6392497181179797,B,C
"XUZJ74, 0LNUOV",8N10W9,0.005111244738424534,0.6017699115044248,2.638743211158493,mixed,B
"SMMRK3, KTDZY0",2T1DJM,0.007892363199037883,0.29411764705882354,2.638530800047598,mixed,C
G8ASPE,1ENECA,0.009245339747444377,0.16015625,2.637028155940594,A,A
1ENECA,G8ASPE,0.009245339747444377,0.1522277227722772,2.6370281559405933,A,A
"WGHG3L, KTDZY0",8N10W9,0.006915213469633193,0.6013071895424837,2.6367141890814776,mixed,B
CD1NU9,SMMRK3,0.011425135297654841,0.3423423423423424,2.631151081757668,A,C
"W25EZN, 0LNUOV",8N10W9,0.006539386650631389,0.6,2.630982201713909,mixed,B
CD1NU9,I1KDJ0,0.009170174383644017,0.2747747747747748,2.629930650074535,A,A
"WRRW1W, TBCCF7",2T1DJM,0.004359591100420926,0.2929292929292929,2.6278700695423547,mixed,C
Q164T6,8N10W9,0.00661455201443175,0.598639455782313,2.6250162556782772,C,B
"XUZJ74, WRRW1W",I1KDJ0,0.007441371016235719,0.27423822714681445,2.6247952330656252,mixed,A
DGAONE,"8N10W9, SMMRK3",0.007892363199037883,0.16826923076923075,2.6244476508251418,A,mixed
"8N10W9, SMMRK3",DGAONE,0.007892363199037883,0.12309495896834699,2.6244476508251413,mixed,A
"8N10W9, 56TC1Z",8D9SAW,0.006013229104028864,0.21857923497267762,2.6221624364981992,mixed,B
"8D9SAW, SMMRK3",WRRW1W,0.012552615754660252,0.40338164251207725,2.6191260966230723,mixed,A
"8N10W9, TBCCF7",8D9SAW,0.005036079374624173,0.21824104234527691,2.6181053447804903,mixed,B
LXJQVG,"8N10W9, WRRW1W",0.007366205652435358,0.1416184971098266,2.6167951188182403,A,mixed
"8N10W9, WRRW1W",LXJQVG,0.007366205652435358,0.13611111111111113,2.6167951188182403,mixed,A
"1ENECA, 2T1DJM",6M2FJM,0.004359591100420926,0.1907894736842105,2.6167661421595225,mixed,C
"XUZJ74, 7BU1V7",2T1DJM,0.0068400481058328326,0.2916666666666667,2.6165430433805352,mixed,C
5P2MVG,WRRW1W,0.0068400481058328326,0.40265486725663724,2.614407200577014,A,A
CD1NU9,JEGRCL,0.004810583283223091,0.14414414414414414,2.6126617080295556,A,A
"W25EZN, XUZJ74",2T1DJM,0.0042844257366205655,0.29081632653061223,2.6089146380062473,mixed,C
"2T1DJM, JEGRCL",8N10W9,0.005186410102224895,0.5948275862068966,2.6083013206646513,mixed,B
"8N10W9, JEGRCL",G8ASPE,0.004209260372820205,0.15053763440860216,2.6077508960573477,mixed,A
XUZJ74,8D9SAW,0.017964521948286228,0.2170753860127157,2.60412167314082,C,B
8D9SAW,XUZJ74,0.017964521948286228,0.2155094679891794,2.6041216731408197,B,C
DGAONE,"8N10W9, I1KDJ0",0.005186410102224895,0.11057692307692307,2.6037440435670525,A,mixed
"8N10W9, I1KDJ0",DGAONE,0.005186410102224895,0.12212389380530975,2.6037440435670525,mixed,A
TBCCF7,XUZJ74,0.009095009019843656,0.21530249110320282,2.6016206554377934,C,C
XUZJ74,TBCCF7,0.009095009019843656,0.10990009082652134,2.6016206554377934,C,C
"8N10W9, TBCCF7",WRRW1W,0.009245339747444377,0.4006514657980456,2.601399268412493,mixed,A
"XUZJ74, 2T1DJM",I1KDJ0,0.00563740228502706,0.27173913043478265,2.6008758210822647,mixed,A
"8D9SAW, WRRW1W",8N10W9,0.015634395670475046,0.5925925925925926,2.5985009399643544,mixed,B
W25EZN,56TC1Z,0.0068400481058328326,0.10859188544152747,2.5983928847375566,C,A
56TC1Z,W25EZN,0.0068400481058328326,0.16366906474820145,2.598392884737556,A,C
"SMMRK3, 56TC1Z",I1KDJ0,0.004058929645219483,0.271356783919598,2.5972162973139077,mixed,A
"RAUDQ6, AKP0A7",WRRW1W,0.004209260372820205,0.39999999999999997,2.597169350902879,mixed,A
"8N10W9, W25EZN",WRRW1W,0.013379434756464222,0.3991031390134529,2.5913461012371775,mixed,A
"1ENECA, KUFVRI",WRRW1W,0.010673481659651233,0.398876404494382,2.589873931377871,mixed,A
"8N10W9, I1KDJ0",IA7X1P,0.005487071557426338,0.12920353982300886,2.5887408039236592,mixed,C
IA7X1P,"8N10W9, I1KDJ0",0.005487071557426338,0.10993975903614457,2.5887408039236592,C,mixed
"XUZJ74, WRRW1W",6M2FJM,0.005111244738424534,0.1883656509695291,2.58352228917383,mixed,C
KTDZY0,"8N10W9, 2T1DJM",0.008869512928442574,0.10008481764206954,2.580481422306382,B,mixed
"8N10W9, 2T1DJM",KTDZY0,0.008869512928442574,0.22868217054263565,2.580481422306382,mixed,B
"8D9SAW, WRRW1W",1ENECA,0.004134095009019844,0.1566951566951567,2.58004005528758,mixed,A
"2T1DJM, KTDZY0",6M2FJM,0.0046602525556223694,0.1878787878787879,2.576844736019994,mixed,C
"ZRCYSH, 56TC1Z",SMMRK3,0.004359591100420926,0.3352601156069364,2.576718993665328,mixed,C
0LNUOV,XUZJ74,0.00849368610944077,0.2132075471698113,2.5763062738848044,C,C
XUZJ74,0LNUOV,0.00849368610944077,0.10263396911898273,2.5763062738848044,C,C
7BU1V7,56TC1Z,0.005712567648827421,0.10764872521246459,2.575824892493937,C,A
56TC1Z,7BU1V7,0.005712567648827421,0.1366906474820144,2.575824892493937,A,C
TNAHD4,SMMRK3,0.01803968731208659,0.3342618384401115,2.56904650410586,A,C
SMMRK3,TNAHD4,0.01803968731208659,0.13864818024263434,2.56904650410586,C,A
"8N10W9, 8D9SAW",WRRW1W,0.015634395670475046,0.3954372623574145,2.5675438449990446,mixed,A
WRRW1W,"8N10W9, 8D9SAW",0.015634395670475046,0.10151293313811614,2.567543844999044,A,mixed
"8N10W9, JEGRCL",1ENECA,0.004359591100420926,0.15591397849462366,2.567177685510486,mixed,A
"8D9SAW, TNAHD4",I1KDJ0,0.004434756464221287,0.26818181818181813,2.5668279921517327,mixed,A
"8N10W9, JEGRCL",XUZJ74,0.005938063740228503,0.21236559139784947,2.566132450460481,mixed,C
IA7X1P,KTDZY0,0.01134996993385448,0.22740963855421686,2.566121994338678,C,B
KTDZY0,IA7X1P,0.01134996993385448,0.1280746395250212,2.566121994338678,B,C
"8N10W9, 7BU1V7",WRRW1W,0.011049308478653036,0.3951612903225806,2.5657519797226023,mixed,A
"JEGRCL, I1KDJ0",8N10W9,0.008268190018039688,0.5851063829787234,2.565674132877039,mixed,B
V7JUQL,Z8KPP8,0.004434756464221287,0.11048689138576781,2.565301226869555,C,B
Z8KPP8,V7JUQL,0.004434756464221287,0.10296684118673648,2.5653012268695545,B,C
56TC1Z,XUZJ74,0.008869512928442574,0.21223021582733811,2.5644966315775717,A,C
XUZJ74,56TC1Z,0.008869512928442574,0.10717529518619437,2.5644966315775717,C,A
"SMMRK3, 0LNUOV",8N10W9,0.009095009019843656,0.5845410628019324,2.5631952206713606,mixed,B
"W25EZN, KTDZY0",2T1DJM,0.004209260372820205,0.2857142857142857,2.563144205760524,mixed,C
"8N10W9, RAUDQ6",XUZJ74,0.004509921828021648,0.2120141342756184,2.5618855970961194,mixed,C
"8N10W9, XUZJ74",I1KDJ0,0.010072158749248347,0.26746506986027946,2.5599678341159406,mixed,A
I1KDJ0,"8N10W9, SMMRK3",0.017137702946482262,0.16402877697841725,2.558310491114728,A,mixed
"8N10W9, SMMRK3",I1KDJ0,0.017137702946482262,0.26729191090269633,2.5583104911147276,mixed,A
"0LNUOV, 7BU1V7",8N10W9,0.004209260372820205,0.5833333333333334,2.5578993627774116,mixed,B
RAUDQ6,TNAHD4,0.00473541791942273,0.13785557986870897,2.5543602152831535,A,A
"2T1DJM, KUFVRI",WRRW1W,0.01217678893565845,0.3932038834951456,2.5530426871739467,mixed,A
8D9SAW,WGHG3L,0.009245339747444377,0.11091073038773668,2.5528656696858976,B,A
WGHG3L,8D9SAW,0.009245339747444377,0.21280276816608995,2.5528656696858976,A,B
"8D9SAW, AKP0A7",WRRW1W,0.005787733012627781,0.39285714285714285,2.5507913267796134,mixed,A
"W25EZN, I1KDJ0",WRRW1W,0.005787733012627781,0.39285714285714285,2.5507913267796134,mixed,A
"XUZJ74, SMMRK3",8N10W9,0.023827420324714372,0.5816513761467891,2.5505240304076735,mixed,B
8N10W9,"XUZJ74, SMMRK3",0.023827420324714372,0.1044825313117996,2.550524030407673,B,mixed
U95NWB,KTDZY0,0.010222489476849068,0.22553897180762852,2.545013130558685,B,B
KTDZY0,U95NWB,0.010222489476849068,0.11535199321458864,2.545013130558685,B,B
"I1KDJ0, AKP0A7",WRRW1W,0.008042693926638604,0.39194139194139194,2.5448454262509896,mixed,A
"8N10W9, RAUDQ6",8D9SAW,0.004509921828021648,0.2120141342756184,2.543404907486769,mixed,B
"SMMRK3, 0LNUOV",WRRW1W,0.006088394467829225,0.39130434782608703,2.5407091476223824,mixed,A
"8N10W9, I1KDJ0",WRRW1W,0.016611545399879735,0.3911504424778761,2.5397098519890986,mixed,A
WRRW1W,"8N10W9, I1KDJ0",0.016611545399879735,0.1078574914592484,2.5397098519890986,A,mixed
"7BU1V7, AKP0A7",2T1DJM,0.004509921828021648,0.28301886792452835,2.5389636000458027,mixed,C
"XUZJ74, IA7X1P",WRRW1W,0.005787733012627781,0.39086294416243655,2.537843147455859,mixed,A
RAUDQ6,W25EZN,0.005487071557426338,0.15973741794310722,2.535974472929712,A,C
"W25EZN, 8D9SAW",WRRW1W,0.0068400481058328326,0.39055793991416315,2.535862778242082,mixed,A
UHYJ3A,SMMRK3,0.006990378833433554,0.3297872340425532,2.5346558993079884,A,C
WRRW1W,KTDZY0,0.03457606734816596,0.2244997559785261,2.533286474587202,A,B
KTDZY0,WRRW1W,0.03457606734816596,0.39016115351993214,2.533286474587202,B,A
"RAUDQ6, I1KDJ0",WRRW1W,0.004134095009019844,0.39007092198581567,2.5327006081499714,mixed,A
"8D9SAW, TBCCF7",8N10W9,0.005036079374624173,0.5775862068965517,2.5326983838337918,mixed,B
TBCCF7,LXJQVG,0.005562236921226699,0.13167259786476868,2.531462777446362,C,A
LXJQVG,TBCCF7,0.005562236921226699,0.10693641618497109,2.531462777446362,A,C
I1KDJ0,"XUZJ74, SMMRK3",0.010823812387251955,0.10359712230215827,2.5289103029503,A,mixed
"XUZJ74, SMMRK3",I1KDJ0,0.010823812387251955,0.26422018348623855,2.5289103029503,mixed,A
G8ASPE,KTDZY0,0.012928442573662057,0.22395833333333334,2.527176986146452,A,B
KTDZY0,G8ASPE,0.012928442573662057,0.1458863443596268,2.5271769861464515,B,A
RAUDQ6,LXJQVG,0.004509921828021648,0.1312910284463895,2.5241269399577546,A,A
5P2MVG,8N10W9,0.009771497294046904,0.5752212389380532,2.522328069489736,A,B
Z8KPP8,KTDZY0,0.009621166566446182,0.22338568935427577,2.5207151918314543,B,B
KTDZY0,Z8KPP8,0.009621166566446182,0.1085665818490246,2.5207151918314543,B,B
"1ENECA, 2T1DJM",WRRW1W,0.008869512928442574,0.3881578947368421,2.5202794688037806,mixed,A
RAUDQ6,ZRCYSH,0.004585087191822009,0.13347921225382933,2.518875801170135,A,A
"8D9SAW, 0LNUOV",8N10W9,0.006464221286831029,0.5733333333333333,2.514049659415513,mixed,B
UHYJ3A,I1KDJ0,0.005562236921226699,0.2624113475177305,2.5115975304862492,A,A
KTDZY0,2T1DJM,0.02480457005411906,0.2798982188295165,2.5109682422844823,B,C
2T1DJM,KTDZY0,0.02480457005411906,0.22252191503708696,2.5109682422844823,C,B
DGAONE,7BU1V7,0.006238725195429946,0.1330128205128205,2.5065192126098643,A,C
7BU1V7,DGAONE,0.006238725195429946,0.11756373937677053,2.506519212609864,C,A
"XUZJ74, SMMRK3",LXJQVG,0.005336740829825617,0.13027522935779817,2.5045977621042583,mixed,A
LXJQVG,"XUZJ74, SMMRK3",0.005336740829825617,0.10260115606936417,2.5045977621042583,A,mixed
S90CD9,WRRW1W,0.0042844257366205655,0.38513513513513514,2.500652922322029,C,A
Z8KPP8,7BU1V7,0.005712567648827421,0.13263525305410123,2.4994042586852165,B,C
7BU1V7,Z8KPP8,0.005712567648827421,0.10764872521246459,2.4994042586852165,C,B
"SMMRK3, KTDZY0",6M2FJM,0.004885748647023452,0.18207282913165268,2.497213318317018,mixed,C
56TC1Z,AKP0A7,0.006689717378232111,0.1600719424460432,2.4965968608466103,A,A
AKP0A7,56TC1Z,0.006689717378232111,0.10433763188745604,2.4965968608466103,A,A
I1KDJ0,7BU1V7,0.013830426939266387,0.13237410071942446,2.494483053783602,A,C
7BU1V7,I1KDJ0,0.013830426939266387,0.26062322946175637,2.494483053783602,C,A
"KTDZY0, 0LNUOV",WRRW1W,0.004359591100420926,0.3841059602649007,2.493970568747798,mixed,A
"KTDZY0, I1KDJ0",8N10W9,0.012251954299458809,0.5679442508710801,2.4904186926792518,mixed,B
I1KDJ0,TBCCF7,0.010974143114852676,0.10503597122302158,2.4864743080980056,A,C
TBCCF7,I1KDJ0,0.010974143114852676,0.2597864768683274,2.486474308098005,C,A
W25EZN,TBCCF7,0.00661455201443175,0.10501193317422437,2.4859052650353757,C,C
TBCCF7,W25EZN,0.00661455201443175,0.15658362989323846,2.4859052650353752,C,C
"XUZJ74, KTDZY0",8N10W9,0.012853277209861695,0.5662251655629139,2.482880554597563,mixed,B
"XUZJ74, AKP0A7",WRRW1W,0.0068400481058328326,0.3823529411764706,2.4825883501277524,mixed,A
"2T1DJM, SMMRK3",WRRW1W,0.007441371016235719,0.3822393822393823,2.4818510206504354,mixed,A
"2T1DJM, TBCCF7",WRRW1W,0.004359591100420926,0.381578947368421,2.477562867637615,mixed,A
"XUZJ74, 7BU1V7",WRRW1W,0.008944678292242934,0.3814102564102564,2.476467570171816,mixed,A
8D9SAW,TBCCF7,0.008719182200841852,0.10459873760144273,2.476123852401413,B,C
TBCCF7,8D9SAW,0.008719182200841852,0.20640569395017794,2.476123852401413,C,B
KTDZY0,56TC1Z,0.009170174383644017,0.10347752332485158,2.4760161336579594,B,A
56TC1Z,KTDZY0,0.009170174383644017,0.2194244604316547,2.4760161336579594,A,B
0LNUOV,WGHG3L,0.0042844257366205655,0.10754716981132076,2.475445583338774,C,A
"W25EZN, SMMRK3",WRRW1W,0.00841852074564041,0.380952380952381,2.473494619907504,mixed,A
U95NWB,"XUZJ74, SMMRK3",0.004585087191822009,0.10116086235489222,2.4694387390265797,B,mixed
"XUZJ74, SMMRK3",U95NWB,0.004585087191822009,0.11192660550458716,2.4694387390265797,mixed,B
"8N10W9, CD1NU9",WRRW1W,0.006088394467829225,0.38028169014084506,2.469139875858371,mixed,A
"W25EZN, 0LNUOV",WRRW1W,0.004134095009019844,0.3793103448275863,2.462833005166524,mixed,A
0LNUOV,2T1DJM,0.010898977751052315,0.27358490566037735,2.4543314800442753,C,C
"8N10W9, LXJQVG",2T1DJM,0.004585087191822009,0.27354260089686094,2.4539519638110843,mixed,C
"J3FI7N, I1KDJ0",8N10W9,0.004960914010823813,0.5593220338983051,2.4526105270214407,mixed,B
JEGRCL,I1KDJ0,0.01413108839446783,0.2561307901907357,2.4514849156097465,A,A
I1KDJ0,JEGRCL,0.01413108839446783,0.13525179856115108,2.4514849156097465,A,A
"KUFVRI, 1JT1XB",KTDZY0,0.006313890559230307,0.21705426356589147,2.449270502528092,mixed,B
7BU1V7,TBCCF7,0.005487071557426338,0.10339943342776203,2.447733206980331,C,C
TBCCF7,7BU1V7,0.005487071557426338,0.1298932384341637,2.447733206980331,C,C
O9YFO8,XUZJ74,0.004960914010823813,0.20245398773006137,2.4463649888835026,A,C
"2T1DJM, KTDZY0",SMMRK3,0.007892363199037883,0.31818181818181823,2.4454597972795553,mixed,C
"SMMRK3, AKP0A7",WRRW1W,0.009846662657847264,0.3764367816091954,2.4441751793698074,mixed,A
NJVZEL,XUZJ74,0.004134095009019844,0.20220588235294118,2.4433669925735964,A,C
UNPPMJ,XUZJ74,0.004810583283223091,0.20189274447949526,2.4395831721663988,B,C
"KTDZY0, I1KDJ0",2T1DJM,0.005862898376428142,0.2717770034843206,2.4381127810892793,mixed,C
"8N10W9, W25EZN",1ENECA,0.004960914010823813,0.14798206278026904,2.436575944589974,mixed,A
"8N10W9, U95NWB",1ENECA,0.004058929645219483,0.14794520547945206,2.4359690763596906,mixed,A
DGAONE,TNAHD4,0.006163559831629585,0.13141025641025642,2.434933219055782,A,A
TNAHD4,DGAONE,0.006163559831629585,0.11420612813370475,2.434933219055782,A,A
"XUZJ74, 2T1DJM",8D9SAW,0.004209260372820205,0.2028985507246377,2.4340507834450675,mixed,B
WH1BJI,XUZJ74,0.0042844257366205655,0.20141342756183747,2.433791317241313,C,C
2T1DJM,TBCCF7,0.011425135297654841,0.10249494268374916,2.426321561324909,C,C
TBCCF7,2T1DJM,0.011425135297654841,0.2704626334519573,2.426321561324909,C,C
"8N10W9, TNAHD4",G8ASPE,0.004810583283223091,0.1400437636761488,2.425966447848286,mixed,A
"8N10W9, 2T1DJM",JEGRCL,0.005186410102224895,0.13372093023255816,2.4237374057410817,mixed,A
"8N10W9, XUZJ74",WRRW1W,0.014055923030667468,0.37325349301397204,2.4235063304333253,mixed,A
"2T1DJM, KTDZY0",WRRW1W,0.009245339747444377,0.37272727272727274,2.4200896224322284,mixed,A
"SMMRK3, 7BU1V7",8N10W9,0.017663860493084788,0.5516431924882629,2.4189390352220994,mixed,B
"KUFVRI, 1JT1XB",G8ASPE,0.004058929645219483,0.13953488372093023,2.4171511627906974,mixed,A
"8N10W9, AKP0A7",WGHG3L,0.004134095009019844,0.10496183206106872,2.415938086056156,mixed,A
"8N10W9, KTDZY0",1ENECA,0.004960914010823813,0.14666666666666667,2.4149174917491747,mixed,A
I1KDJ0,U95NWB,0.011425135297654841,0.1093525179856115,2.4126465991385997,A,B
U95NWB,I1KDJ0,0.011425135297654841,0.25207296849087896,2.4126465991385997,B,A
"JEGRCL, TNAHD4",WRRW1W,0.007065544197233915,0.3715415019762846,2.4123905038030697,mixed,A
"8N10W9, IA7X1P",WRRW1W,0.009771497294046904,0.37142857142857144,2.4116572544098167,mixed,A
"XUZJ74, SMMRK3",WGHG3L,0.0042844257366205655,0.10458715596330276,2.4073140535221107,mixed,A
RAUDQ6,SMMRK3,0.010748647023451593,0.31291028446389496,2.4049442082655452,A,C
WGHG3L,U95NWB,0.00473541791942273,0.10899653979238755,2.4047926457677016,A,B
U95NWB,WGHG3L,0.00473541791942273,0.1044776119402985,2.404792645767701,B,A
"8D9SAW, I1KDJ0",2T1DJM,0.005487071557426338,0.2673992673992674,2.398840090006644,mixed,C
"WRRW1W, KTDZY0",2T1DJM,0.009245339747444377,0.26739130434782604,2.398768653434577,mixed,C
Z8KPP8,TBCCF7,0.004359591100420926,0.1012216404886562,2.396179190500146,B,C
TBCCF7,Z8KPP8,0.004359591100420926,0.10320284697508897,2.396179190500146,C,B
TBCCF7,8N10W9,0.023075766686710762,0.5462633451957295,2.395348564431109,C,B
8N10W9,TBCCF7,0.023075766686710762,0.10118655240606458,2.3953485644311088,B,C
"8N10W9, 2T1DJM",8D9SAW,0.007742032471437162,0.19961240310077522,2.394628864610201,mixed,B
V7JUQL,TBCCF7,0.004058929645219483,0.10112359550561799,2.3938582110440243,C,C
"G8ASPE, WRRW1W",I1KDJ0,0.004058929645219483,0.25,2.3928057553956834,mixed,A
IA7X1P,TBCCF7,0.005036079374624173,0.10090361445783133,2.3886506881619005,C,C
TBCCF7,IA7X1P,0.005036079374624173,0.11921708185053381,2.3886506881619,C,C
SMMRK3,JEGRCL,0.017137702946482262,0.13171577123050263,2.3873932158727618,C,A
JEGRCL,SMMRK3,0.017137702946482262,0.31062670299727524,2.3873932158727613,A,C
"XUZJ74, SMMRK3",Z8KPP8,0.004209260372820205,0.10275229357798166,2.3857181741037836,mixed,B
"8N10W9, U95NWB",XUZJ74,0.005411906193625977,0.19726027397260273,2.3836064349968273,mixed,C
"JEGRCL, TNAHD4",I1KDJ0,0.00473541791942273,0.2490118577075099,2.3833480251372023,mixed,A
O9YFO8,8N10W9,0.01330426939266386,0.5429447852760737,2.3807967776245498,A,B
"WRRW1W, SMMRK3",G8ASPE,0.004885748647023452,0.13742071881606766,2.380527660324172,mixed,A
"0LNUOV, I1KDJ0",8N10W9,0.007291040288634997,0.541899441340782,2.37621297547718,mixed,B
"8N10W9, TNAHD4",WRRW1W,0.012552615754660252,0.36542669584245074,2.372687536109304,mixed,A
"SMMRK3, I1KDJ0",2T1DJM,0.007366205652435358,0.26415094339622647,2.369699360042749,mixed,C
JEGRCL,KTDZY0,0.011575466025255563,0.20980926430517713,2.3675169230840343,A,B
KTDZY0,JEGRCL,0.011575466025255563,0.13061916878710772,2.3675169230840343,B,A
56TC1Z,TNAHD4,0.005336740829825617,0.12769784172661872,2.366144967034729,A,A
V7JUQL,AKP0A7,0.006088394467829225,0.151685393258427,2.365794222637881,C,A
DGAONE,8D9SAW,0.009245339747444377,0.19711538461538458,2.3646736491641804,A,B
8D9SAW,DGAONE,0.009245339747444377,0.11091073038773668,2.3646736491641804,B,A
O9YFO8,SMMRK3,0.00751653638003608,0.3067484662576688,2.357586132346635,A,C
"W25EZN, AKP0A7",WRRW1W,0.0042844257366205655,0.36305732484076436,2.3573033917430593,mixed,A
I1KDJ0,8D9SAW,0.020520144317498497,0.1964028776978417,2.356126136061394,A,B
8D9SAW,I1KDJ0,0.020520144317498497,0.24616771866546436,2.356126136061394,B,A
"8D9SAW, 2T1DJM",WRRW1W,0.004359591100420926,0.3625,2.3536847242557344,mixed,A
"8N10W9, KTDZY0",2T1DJM,0.008869512928442574,0.26222222222222225,2.3523967932868812,mixed,C
5HQR89,8N10W9,0.008869512928442574,0.5363636363636363,2.351938634865464,A,B
QVFB0Q,8N10W9,0.01240228502705953,0.5357142857142857,2.3490912515302758,A,B
"SMMRK3, 7BU1V7",WRRW1W,0.011575466025255563,0.3615023474178404,2.347207042482649,mixed,A
LXJQVG,"8N10W9, SMMRK3",0.007817197835237523,0.15028901734104047,2.3440153419756182,A,mixed
"8N10W9, SMMRK3",LXJQVG,0.007817197835237523,0.1219226260257913,2.344015341975618,mixed,A
"8D9SAW, CD1NU9",8N10W9,0.0046602525556223694,0.5344827586206897,2.3436910417566432,mixed,B
"WRRW1W, KTDZY0",LXJQVG,0.004209260372820205,0.12173913043478261,2.340487559688364,mixed,A
W25EZN,8N10W9,0.03352375225496092,0.5322195704057281,2.3337670285688223,C,B
8N10W9,W25EZN,0.03352375225496092,0.14700065919578115,2.3337670285688215,B,C
6M2FJM,KUFVRI,0.01698737221888154,0.2329896907216495,2.3305976280908456,C,B
KUFVRI,6M2FJM,0.01698737221888154,0.16992481203007515,2.330597628090845,B,C
KTDZY0,I1KDJ0,0.021572459410703546,0.2434266327396098,2.3298905913437182,B,A
I1KDJ0,KTDZY0,0.021572459410703546,0.20647482014388485,2.3298905913437182,A,B
SMMRK3,KTDZY0,0.026834034876728804,0.20623916811091858,2.3272314610243092,C,B
KTDZY0,SMMRK3,0.026834034876728804,0.30279898218829515,2.327231461024309,B,C
TNAHD4,KTDZY0,0.011124473842453398,0.20612813370473537,2.3259785333399488,A,B
KTDZY0,TNAHD4,0.011124473842453398,0.12553011026293467,2.3259785333399483,B,A
"8N10W9, TNAHD4",I1KDJ0,0.008343355381840048,0.24288840262582057,2.3247390708877096,mixed,A
2OAVPY,8N10W9,0.007742032471437162,0.5282051282051282,2.316163818602843,C,B
56TC1Z,JEGRCL,0.005336740829825617,0.12769784172661872,2.314566875110266,A,A
"G8ASPE, WRRW1W",SMMRK3,0.004885748647023452,0.300925925925926,2.3128356548345,mixed,C
"8N10W9, AKP0A7",LXJQVG,0.00473541791942273,0.12022900763358779,2.3114547941578785,mixed,A
IA7X1P,8N10W9,0.026307877330126277,0.5271084337349398,2.311354845883203,C,B
8N10W9,IA7X1P,0.026307877330126277,0.11535926170072511,2.3113548458832027,B,C
8N10W9,7BU1V7,0.027961515333734217,0.12261041529334211,2.3104942847912513,B,C
7BU1V7,8N10W9,0.027961515333734217,0.5269121813031161,2.3104942847912513,C,B
"8N10W9, KTDZY0",G8ASPE,0.004509921828021648,0.13333333333333336,2.3097222222222227,mixed,A
"XUZJ74, SMMRK3",DGAONE,0.004434756464221287,0.10825688073394496,2.308092213596801,mixed,A
"WRRW1W, I1KDJ0",8N10W9,0.016611545399879735,0.5261904761904762,2.307329629280849,mixed,B
"8N10W9, SMMRK3",WRRW1W,0.02277510523150932,0.3552168815943727,2.306395994500505,mixed,A
